train_n,sample_id,amplitude,damping,frequency,shift,mse
256,297,0.66797899,3.19017063,24.26286388,-0.00202723,0.0001924242
256,298,0.82093741,3.93697012,20.26390717,0.17611384,0.0005146544
256,299,0.98627177,2.91487129,18.86272726,-0.16797645,0.0001533238
256,300,0.80314117,2.74905193,22.02797350,0.27710635,0.0009538878
256,301,0.88647052,3.24095012,21.16838976,0.17354267,0.0003073535
256,302,0.51135691,2.55717690,20.06852526,0.44366180,0.0000980939
256,303,0.96500513,2.96079987,21.50010949,0.30564711,0.0002249455
256,304,0.75466356,3.69191306,21.99529094,0.22809143,0.0001848762
256,305,0.53221059,2.22738894,23.40872931,-0.17788045,0.0001500677
256,306,0.57707468,3.13975737,19.58287365,0.27242048,0.0002558430
256,307,0.82221560,2.48336343,23.26424369,-0.25524721,0.0002486148
256,308,0.55972793,2.81430978,22.56170203,0.06244996,0.0003301775
256,309,0.77035612,3.95492281,24.63408530,-0.39635472,0.0002526311
256,310,0.58686791,3.56307085,20.69423567,-0.04574619,0.0003247700
256,311,0.86484074,3.12946546,21.68453363,0.40528190,0.0004228106
256,312,0.55198991,3.68635978,20.53987548,0.39125696,0.0000631461
256,313,0.99768845,2.88330074,19.64536016,-0.11640566,0.0003210105
256,314,0.75207309,2.36089063,23.69721328,-0.08069337,0.0003667366
256,315,0.58322892,2.50117874,22.11061005,-0.49916293,0.0001221625
256,316,0.64805158,2.65420542,19.34473496,-0.02730609,0.0001732014
256,317,0.72683543,2.76049411,23.15452003,0.31729752,0.0008364716
256,318,0.56903902,3.38620544,21.32913782,0.37116581,0.0001576683
256,319,0.99063052,3.39801060,24.37510569,-0.42681665,0.0005826564
256,320,0.76712773,2.93929045,20.87554081,-0.27171027,0.0003204276
256,321,0.62024600,2.99285300,24.65050660,-0.05966010,0.0003523060
256,322,0.98456115,2.05719762,22.75831536,-0.20043169,0.0004326647
256,323,0.65891149,2.39176115,23.57391501,0.01028129,0.0007219820
256,324,0.86365699,2.96669078,23.10578162,-0.47536791,0.0003229736
256,325,0.66665521,3.34849351,20.63521102,-0.21020871,0.0001787432
256,326,0.98144469,3.39673474,23.16173755,0.17225079,0.0002958096
256,327,0.96661003,3.86473889,20.52050346,-0.03466475,0.0004700528
256,328,0.75617600,2.57958338,24.35448849,-0.05122053,0.0003696399
256,329,0.50956418,2.03475324,22.99797426,0.23407150,0.0001019976
256,330,0.74055570,3.66486567,19.83701334,0.35222095,0.0002202582
256,331,0.56800090,3.82943161,24.01321285,0.21674352,0.0002114483
256,332,0.78192641,3.99310984,21.26808686,0.31811735,0.0000988426
256,333,0.69546307,2.21003578,21.04071069,-0.02945347,0.0002172646
256,334,0.88655346,2.93974524,25.05176044,0.42344026,0.0002821578
256,335,0.92254632,3.80012414,20.08711175,0.13301098,0.0004399572
256,336,0.93521278,3.53788276,18.92666217,-0.18673269,0.0003260447
256,337,0.71371661,2.80328101,24.40964784,0.21508383,0.0000949377
256,338,0.97013489,2.36231227,21.92222336,0.18423715,0.0006319017
256,339,0.56247541,2.36098497,19.94637133,-0.48654893,0.0001519500
256,340,0.96375515,3.53827709,20.02618365,0.07167457,0.0001778198
256,341,0.65507793,2.04782905,20.81013950,-0.29267722,0.0001367079
256,342,0.62336560,3.69552916,23.83131206,-0.15331015,0.0001388632
256,343,0.62995314,2.97207973,23.57696262,-0.02007313,0.0000756536
256,344,0.64174808,3.09781496,23.83443476,0.13179565,0.0001173753
256,345,0.79251667,3.42628736,23.42494261,0.07557099,0.0004218812
256,346,0.62735590,2.38209265,24.77956160,0.08583547,0.0001502238
256,347,0.51470315,3.97381251,24.56441881,-0.04928165,0.0004487661
256,348,0.85854282,3.09686371,22.90261556,0.41619150,0.0002988409
256,349,0.90425739,2.57479481,23.36715127,0.36856969,0.0004988447
256,350,0.79500615,3.07458237,20.07877132,-0.01638178,0.0003858084
256,351,0.59717636,3.80286702,22.63908852,-0.49141147,0.0001544033
256,352,0.50857045,2.70947060,22.20348020,0.11647664,0.0001051967
256,353,0.60551916,2.34826561,19.65819088,-0.07290438,0.0003099602
256,354,0.98792118,2.24344419,24.60216963,0.40142177,0.0001589546
256,355,0.79743740,2.02285338,21.28515611,0.20662348,0.0001645990
256,356,0.90256688,3.42798579,19.87583191,0.32680212,0.0000761950
256,357,0.82955642,3.23793782,19.02091167,0.01138469,0.0002052930
256,358,0.83862193,3.17448260,21.22304719,-0.30461987,0.0001815068
256,359,0.62044564,2.53075653,18.95505030,0.09561675,0.0003242767
256,360,0.73699337,2.84176371,23.87849508,-0.00398959,0.0001314773
256,361,0.53787892,3.69816526,21.28549233,0.31129133,0.0000947491
256,362,0.64012322,3.54262773,25.08997504,-0.14732091,0.0001097141
256,363,0.96447106,3.85817864,22.14458958,0.08567405,0.0002975367
256,364,0.74983590,2.87428044,23.39641236,0.48522475,0.0001512547
256,365,0.91696478,2.18656191,20.75035609,-0.21889391,0.0001208959
256,366,0.78473358,2.28937972,22.20342058,-0.17487967,0.0003460914
256,367,0.60343306,2.35319112,21.33381378,0.02741544,0.0002553311
256,368,0.69424886,2.95866667,23.70361377,0.02512629,0.0006079913
256,369,0.53538380,3.52700518,21.24190206,-0.47416762,0.0003232406
256,370,0.61751392,3.89606071,19.35538217,-0.14549313,0.0001339363
256,371,0.88321932,2.70305791,19.45770102,0.45656517,0.0008938151
256,372,0.62184429,2.84413087,22.98524920,0.33525264,0.0004598059
256,373,0.75931649,2.61807806,21.03690950,0.43625071,0.0001486596
256,374,0.95874006,2.93233225,24.42274043,-0.44718526,0.0001833496
256,375,0.93300569,2.30540791,22.08511769,0.44904849,0.0001505765
256,376,0.54784693,3.56328458,22.86864523,-0.46171279,0.0002084119
256,377,0.71543518,3.47631361,22.28050028,0.44118668,0.0001426216
256,378,0.91574954,2.78773052,21.95751996,-0.03855458,0.0001921230
256,379,0.60961226,3.43539020,20.02020313,0.31703159,0.0006495639
256,380,0.88208713,2.94586134,24.99408050,0.28051366,0.0004912921
256,381,0.74774688,3.85978280,20.30793306,-0.06772517,0.0001747296
256,382,0.77533653,2.68709217,24.20609468,0.27795345,0.0005208541
256,383,0.54778960,2.80354550,20.91353457,0.16725235,0.0005296002
256,384,0.88057230,2.01719720,22.00625191,0.29979972,0.0002893503
256,385,0.75595681,3.29145049,19.73271218,-0.20897809,0.0001116382
256,386,0.78856151,2.81070378,21.98035832,0.33965770,0.0002873619
256,387,0.50404138,3.85148119,22.80412698,-0.22774267,0.0000868363
256,388,0.61738869,3.85174636,22.60925034,0.19926660,0.0002715667
256,389,0.98073274,3.68903376,21.55333465,0.23883832,0.0001624956
256,390,0.65142737,3.62332946,19.10199685,-0.08764366,0.0011443877
256,391,0.95195886,3.55407103,19.83265276,-0.33156760,0.0001729461
256,392,0.62037264,2.05151706,22.58754440,-0.26799643,0.0001028986
256,393,0.86170883,2.80634617,23.40450192,-0.29634136,0.0001821771
256,394,0.73498886,3.82396114,24.47468544,-0.13918490,0.0002123962
256,395,0.56033162,2.43829261,21.43265835,-0.03397749,0.0001915056
256,396,0.59981946,2.05904868,23.95081639,0.40681391,0.0003545531
256,397,0.64308433,2.74673450,22.21685430,-0.48846920,0.0003554569
256,398,0.70807901,3.06056162,24.96599701,-0.33508110,0.0002148092
256,399,0.63917063,3.02931738,18.99041019,-0.16911647,0.0002768728
256,400,0.88389639,2.35170324,24.58392908,-0.42945569,0.0002936230
256,401,0.68317880,2.46212898,23.68551233,-0.43288849,0.0001648880
256,402,0.99078894,2.95698429,19.08027297,0.49367281,0.0000967085
256,403,0.92717359,2.60663081,19.53875551,0.47385367,0.0004917158
256,404,0.56158691,2.98093562,19.03439126,0.31230156,0.0001388277
256,405,0.62824609,3.02070567,18.93019195,-0.10729946,0.0004375896
256,406,0.74102416,2.40286836,20.79211260,0.19719177,0.0000893942
256,407,0.69894972,2.07161162,23.39867480,0.18024136,0.0002156600
256,408,0.56108559,2.53228402,23.60235357,0.04589222,0.0002734850
256,409,0.53550121,3.01115707,22.36441095,0.27062109,0.0003032784
256,410,0.58726292,3.87671456,19.52484032,-0.26452664,0.0003310957
256,411,0.73828026,2.96392352,24.71973742,0.42413867,0.0001439059
256,412,0.87165118,3.10542422,22.97794081,-0.34178030,0.0003262161
256,413,0.67978166,3.43412623,20.80249949,-0.05481836,0.0000491890
256,414,0.56708164,3.87442006,21.26842173,0.38059596,0.0001940363
256,415,0.79215378,2.26128467,20.80258602,0.29392194,0.0007718155
256,416,0.63895472,2.56124762,23.25162242,-0.49337928,0.0003282140
256,417,0.90752636,2.13889103,21.98253422,-0.45929206,0.0001408767
256,418,0.78221773,3.83578845,20.83274908,-0.19587875,0.0002566266
256,419,0.63053037,3.06379431,19.43406308,0.22347240,0.0002407354
256,420,0.71936594,2.83832819,18.97225745,0.41120323,0.0002195046
256,421,0.53394682,3.24738309,19.93333280,0.26400494,0.0005015709
256,422,0.69677241,2.61664360,22.04856595,-0.46111942,0.0002313096
256,423,0.68033468,3.89121229,21.90326938,0.08180083,0.0019006185
256,424,0.83438701,3.12299271,20.42344361,0.31673169,0.0001780917
256,425,0.66736305,2.12903623,22.84949332,-0.11327968,0.0003719503
256,426,0.98805794,2.02267094,23.98862544,-0.32606662,0.0007381614
256,427,0.99643251,2.22464076,22.99692403,-0.37091440,0.0003774691
256,428,0.91441325,3.80971342,23.16912154,0.13018321,0.0001221755
256,429,0.84359115,3.77889584,21.39118329,-0.30580760,0.0002369080
256,430,0.52073339,3.16902925,23.33929957,0.28284747,0.0004608624
256,431,0.52975379,2.25032355,21.88235678,-0.00995775,0.0002000548
256,432,0.80516110,3.49263528,23.70465793,0.09162039,0.0004003535
256,433,0.58349582,2.93976256,20.56790701,0.16264671,0.0002267344
256,434,0.96541945,3.92282272,20.52052716,0.49784366,0.0003733574
256,435,0.77850919,2.58551248,19.56981953,-0.10483388,0.0003303275
256,436,0.90573212,3.91589069,20.46524719,0.49334568,0.0002811973
256,437,0.58769546,3.26528153,23.52798052,-0.26050504,0.0002771429
256,438,0.98243374,3.70191990,19.66148047,-0.07460752,0.0001889832
256,439,0.88362231,2.71232864,21.93063375,-0.22836630,0.0003793066
256,440,0.82379623,2.37081225,23.44697940,-0.10345365,0.0003265335
256,441,0.60204525,3.50958611,23.50286773,0.10876479,0.0002525971
256,442,0.86958237,2.99957932,20.01196149,0.08232189,0.0008635171
256,443,0.66646871,3.79610395,21.35684235,0.39647037,0.0001675905
256,444,0.93569134,2.57921361,23.32538785,-0.28632235,0.0002088862
256,445,0.84010201,2.91600364,20.44009193,0.45362828,0.0004375769
256,446,0.98125405,3.19549793,24.57398726,-0.11880339,0.0004255657
256,447,0.91105711,3.07319468,23.07071188,0.39364616,0.0001547614
256,448,0.56644504,3.80937354,22.73329748,-0.14080102,0.0002487755
256,449,0.71054347,2.19701704,19.55155768,0.29481936,0.0000611395
256,450,0.98140189,3.94164128,23.37668600,-0.23430448,0.0001180059
256,451,0.69739867,3.56579081,23.56629032,0.05695827,0.0002902789
256,452,0.51840799,2.69161221,22.14915664,0.34206508,0.0001772216
256,453,0.59487676,2.82214778,22.88762395,-0.31533705,0.0001304106
256,454,0.75448215,2.68176192,21.40396979,0.03276611,0.0002267131
256,455,0.89480068,2.83253737,23.34710975,0.16531538,0.0003434026
256,456,0.88471812,2.44011707,23.59208326,-0.39721911,0.0001875354
256,457,0.50056100,2.25192630,22.87651875,0.13912164,0.0003186280
256,458,0.64244847,3.00791487,21.30945585,0.17597764,0.0001872408
256,459,0.93025084,2.36058582,25.02599850,-0.04952569,0.0001241693
256,460,0.91217805,3.53603669,20.43794182,-0.18567842,0.0001320009
256,461,0.74249090,2.08939363,19.39658878,-0.26442014,0.0002003740
256,462,0.91623437,2.74467363,23.59157385,-0.38592786,0.0001246707
256,463,0.68446367,3.77157826,23.92844856,-0.09012346,0.0001281781
256,464,0.55126456,2.95611493,19.92819053,0.06851195,0.0003027414
256,465,0.71007539,2.59445465,23.23637903,0.13941809,0.0000464579
256,466,0.61319453,2.16856930,22.34193703,0.43455354,0.0001919737
256,467,0.77281207,3.66197088,24.65310568,0.14909456,0.0002234362
256,468,0.61909578,3.69134321,22.00784630,0.34142166,0.0002016244
256,469,0.52734202,3.41489461,24.60262897,-0.36443821,0.0003295340
256,470,0.54284509,2.01653336,19.24022744,-0.28260974,0.0002330757
256,471,0.79053621,2.26095166,24.53277271,-0.37322595,0.0002881747
256,472,0.61729899,3.42929589,24.91230245,-0.25559854,0.0001202260
256,473,0.54845017,3.69312787,24.09067141,0.43373796,0.0001033396
256,474,0.66209415,2.81255132,23.88066335,0.46785273,0.0002405009
256,475,0.96560802,2.02936706,22.16221887,-0.43061845,0.0001054834
256,476,0.50900334,3.84481899,23.46729292,-0.04163564,0.0002711924
256,477,0.51427962,2.88015717,23.10560594,-0.42114506,0.0005813904
256,478,0.72875272,2.41363207,21.46543602,0.01234713,0.0001668718
256,479,0.66120025,2.36677876,24.12768436,-0.15084880,0.0000716420
256,480,0.60377155,3.56874341,24.85109850,0.41279785,0.0002142385
256,481,0.66900474,2.60223997,19.44426590,-0.39119455,0.0004181496
256,482,0.91575270,2.37336944,22.49900768,-0.41738020,0.0004886229
256,483,0.61118675,3.29396391,24.04322704,0.14573513,0.0004241059
256,484,0.73950430,2.11669002,24.22925108,0.31537489,0.0004442043
256,485,0.86736423,3.72185388,19.46971562,-0.45229587,0.0001150937
256,486,0.51307908,2.81193344,25.05539107,-0.30895668,0.0003199325
256,487,0.87834008,2.34907485,23.53101798,0.02631543,0.0002926107
256,488,0.54067490,3.96517212,21.77825574,-0.48994144,0.0004060906
256,489,0.64513374,3.69337280,22.68885781,-0.43425051,0.0001137360
256,490,0.75565633,2.21758523,23.51994584,-0.26559050,0.0002018076
256,491,0.89352314,2.21960750,22.61425343,-0.48718589,0.0003038747
256,492,0.89642511,2.47544555,21.65131946,-0.20321732,0.0006689710
256,493,0.98922428,2.76805638,24.69698234,-0.00407617,0.0003237525
256,494,0.71280302,2.03560700,21.20488393,0.12212368,0.0001174705
256,495,0.81923283,3.86739334,23.20337288,-0.03188529,0.0007448412
256,496,0.88387914,3.74026319,24.70189685,0.45239946,0.0005325734
256,497,0.62453651,2.36857371,24.75128456,-0.01816838,0.0003733164
256,498,0.81477090,3.06079335,23.33729366,0.28088297,0.0003186036
256,499,0.52028654,3.02635366,21.55336599,-0.21253725,0.0004429954
256,500,0.80379619,3.42418473,19.17174308,-0.19498639,0.0002018838
256,501,0.86774395,2.12481302,22.29614997,-0.31619207,0.0005179613
256,502,0.75514386,3.09112824,23.66725213,-0.33021376,0.0002646362
256,503,0.76909396,3.24995535,20.86208067,-0.26293738,0.0002407278
256,504,0.61553420,3.68606967,20.07104930,0.29340364,0.0000953071
256,505,0.81956987,2.21200556,24.53209622,0.39659832,0.0002444180
256,506,0.71505695,2.51334827,22.39006029,-0.40196233,0.0002940183
256,507,0.71972323,3.92747408,19.20416309,0.48385857,0.0005923975
256,508,0.57080692,3.68486993,24.94835089,0.27603571,0.0001168589
256,509,0.89969237,2.10809404,23.91801051,-0.40972851,0.0002166904
256,510,0.91964098,3.74735791,23.85809537,0.29936440,0.0009388575
256,511,0.82792425,3.39397348,20.15028514,0.47462590,0.0001552206
256,512,0.66059668,2.95605716,19.83424920,-0.41182592,0.0003209075
256,513,0.51905373,3.42590449,21.60234858,0.32630757,0.0001589149
256,514,0.60270416,2.93945440,24.94034019,-0.34949683,0.0001537250
256,515,0.56371111,3.25087098,19.77449731,0.25100191,0.0002825582
256,516,0.53757987,3.62857008,23.96024615,-0.04028440,0.0005482225
256,517,0.51708724,3.44955497,22.10196625,0.35879243,0.0002601941
256,518,0.76170646,2.37015817,23.74787711,0.20057927,0.0002313821
256,519,0.69385404,3.42075126,23.09189368,0.22578132,0.0004261211
256,520,0.78024286,2.34680110,24.23920434,0.00727934,0.0001853682
256,521,0.87717134,3.21970530,22.14965807,-0.48876822,0.0001860121
256,522,0.71947630,2.59906813,19.11053496,0.09434287,0.0001000523
256,523,0.80962309,3.54628557,19.87290473,0.26401395,0.0002842978
256,524,0.60332529,2.45107379,21.15454936,-0.30043082,0.0008137378
256,525,0.92505024,2.57310275,19.47773184,-0.16772445,0.0002241734
256,526,0.55279753,3.08997802,19.08275145,0.41243612,0.0001473048
256,527,0.91929712,3.80572268,22.73378279,0.28977528,0.0004823231
256,528,0.62772781,2.05396288,21.43365344,0.33729727,0.0002347986
256,529,0.82954006,2.51680910,20.37824465,-0.32559404,0.0001741479
256,530,0.89068982,3.44284538,19.53339572,0.37552250,0.0003853460
256,531,0.91175177,3.11219977,24.61001572,0.16926647,0.0003587234
256,532,0.87024841,2.82270978,18.89101238,-0.07666200,0.0001767711
256,533,0.64337549,3.03454429,19.09444737,0.39848359,0.0002612430
256,534,0.76887570,2.48314745,18.95842966,0.27087464,0.0000671061
256,535,0.63664746,2.89401650,21.99216772,-0.08870168,0.0002738768
256,536,0.56283026,2.20119711,24.14168754,0.06305646,0.0003247202
256,537,0.94947305,3.32860109,20.51295756,0.00305174,0.0002762492
256,538,0.64099250,3.48108231,21.89056799,0.33061272,0.0002346293
256,539,0.93422504,2.24633966,22.60979914,0.18820661,0.0002295324
256,540,0.81440229,2.51058732,21.22868464,0.24057511,0.0001646423
256,541,0.97839246,3.68739687,23.90153860,-0.12277440,0.0003165396
256,542,0.71998164,3.86148244,22.17767745,-0.36645696,0.0001234535
256,543,0.61763999,2.02162984,21.73507255,-0.24788165,0.0004082530
256,544,0.97836683,2.23016356,24.58047094,0.19479001,0.0001289994
256,545,0.88401964,2.19041894,24.75041397,-0.39539574,0.0001863962
256,546,0.91318990,2.35913596,22.55578158,-0.02898247,0.0003406522
256,547,0.91736728,3.74765815,21.50292236,0.04120952,0.0002505859
256,548,0.84999884,2.38323478,23.67838555,0.42481356,0.0001764858
256,549,0.57015750,3.56537351,22.18419287,0.13161605,0.0002823552
256,550,0.73070898,2.15073471,24.07534647,0.13826165,0.0001889721
256,551,0.88707394,2.33419029,23.89806412,0.01369963,0.0009372023
256,552,0.81729144,3.14190616,19.14201742,-0.27200627,0.0004519379
256,553,0.54098024,2.29642353,23.14304890,-0.38920276,0.0001675131
256,554,0.55368696,2.99245824,19.28919000,-0.39524844,0.0005247227
256,555,0.71115145,3.08121542,24.39457582,0.05463006,0.0003906625
256,556,0.68132888,3.46093576,21.27842245,0.46340621,0.0001768106
256,557,0.93593823,2.76051087,21.39303109,-0.21661607,0.0004620923
256,558,0.50215113,3.99690752,18.96965712,-0.30823461,0.0004192817
256,559,0.74132807,3.58173097,21.66392359,-0.10032682,0.0001771766
256,560,0.81890294,3.60120313,19.19484536,0.49558399,0.0001133603
256,561,0.56605530,3.35278713,21.39500492,0.13207613,0.0003399027
256,562,0.83374949,2.74770389,21.69197702,-0.30739683,0.0001831708
256,563,0.83270545,3.78581897,19.44569256,0.00300884,0.0005617178
256,564,0.74174977,2.97238842,24.71073997,-0.20036521,0.0004540189
256,565,0.56726171,2.47964321,24.42065487,0.12720243,0.0005726628
256,566,0.66716680,2.26627816,22.11929927,-0.19625906,0.0000824318
256,567,0.85707167,3.22587209,23.62204694,-0.28524866,0.0004497745
256,568,0.62375733,2.19034267,22.40430324,-0.18493427,0.0001087973
256,569,0.75144529,2.40924169,25.02242933,0.24310208,0.0004917975
256,570,0.68711104,3.82872039,20.49229179,0.39336085,0.0001291916
256,571,0.91922745,3.36203177,20.48721533,-0.25346941,0.0001965925
256,572,0.98566737,3.19354906,24.32886325,0.49984238,0.0003198383
256,573,0.64208735,2.71943278,21.34639547,0.15687800,0.0003255780
256,574,0.73216323,3.58064620,22.13337808,0.09571197,0.0001209157
256,575,0.98617328,3.02441354,19.47616250,0.39946567,0.0001522826
256,576,0.66039692,3.12068498,19.73244878,0.17763271,0.0003351484
256,577,0.67331042,2.76032645,24.65108309,0.09046719,0.0001431647
256,578,0.94771388,3.88593557,18.92442761,-0.43721438,0.0002744323
256,579,0.54000375,3.09595225,24.09942202,-0.39274941,0.0002590001
256,580,0.76878271,2.61799760,23.92883678,-0.14800517,0.0002687693
256,581,0.56878584,3.23137217,23.13357637,0.42034244,0.0001303476
256,582,0.98421212,2.15110440,23.04737515,-0.32661722,0.0002559747
256,583,0.53030577,3.61541680,21.33472589,0.29786134,0.0001356243
256,584,0.55419012,2.20393170,20.67175973,-0.49543953,0.0002623176
256,585,0.89156354,2.32369605,20.29294907,-0.15078756,0.0002542740
256,586,0.99738891,2.50539596,19.48816309,-0.35916087,0.0006200494
256,587,0.74633917,3.86221679,19.75716457,0.14406444,0.0002694422
256,588,0.65467972,3.65309691,21.90122107,-0.43826826,0.0009562491
256,589,0.60618693,2.54156819,24.53455392,-0.09184580,0.0001664867
256,590,0.89381978,2.61139794,21.58331615,-0.27851984,0.0000637348
256,591,0.86148095,3.58971639,21.02730854,-0.17972692,0.0005258779
256,592,0.62241793,2.76600561,20.25345006,-0.20657116,0.0003246212
256,593,0.83320413,2.54971112,22.19684158,0.17045993,0.0001400908
256,594,0.77229129,2.46938543,18.96347510,-0.18595891,0.0001740850
256,595,0.86298959,2.83964930,19.23899949,0.44537886,0.0001828510
256,596,0.59213888,2.64363834,23.59074993,-0.04319089,0.0000478210
256,597,0.69483043,2.86631212,23.17470445,0.40070195,0.0004023912
256,598,0.96241111,2.60499317,22.94773572,-0.49476540,0.0002442026
256,599,0.77418230,2.20028608,23.42877100,0.39712239,0.0003189204
256,600,0.65260130,3.68356509,23.40432816,-0.47263414,0.0003202512
256,601,0.98496865,3.21877119,19.26721393,0.10997120,0.0005273031
256,602,0.99290295,2.47794057,23.82135499,0.31167849,0.0004337779
256,603,0.53611640,3.15264759,23.86219945,-0.03535255,0.0001538727
256,604,0.96187199,2.82940902,21.53195567,-0.24561108,0.0004761391
256,605,0.89257558,3.95402760,22.73722309,0.35158207,0.0002679623
256,606,0.65569977,3.37549751,24.44428468,-0.26537111,0.0003931562
256,607,0.65869640,2.20290183,19.14113489,0.46443259,0.0001903564
256,608,0.86319312,2.78224562,23.90651426,-0.41491213,0.0002225464
256,609,0.68494211,2.40692408,19.13019602,0.30404777,0.0001730698
256,610,0.99693235,3.37201773,23.55345361,0.29995002,0.0001825435
256,611,0.78478200,2.73222733,20.92069754,0.37467651,0.0002032834
256,612,0.96148558,2.46301109,22.21370422,0.07556626,0.0000960548
256,613,0.78602841,3.46510040,22.55368977,-0.47821144,0.0002926565
256,614,0.65242017,2.10736242,20.12988465,-0.27015197,0.0002486192
256,615,0.72804339,3.19295036,23.12432993,-0.13957506,0.0000860309
256,616,0.83920166,2.66399475,24.77448151,0.06074304,0.0003159200
256,617,0.92719783,2.68275568,22.43267575,-0.32947607,0.0003712125
256,618,0.53018978,3.54383790,24.18699979,0.20161373,0.0000975851
256,619,0.54350037,2.17380205,22.05986770,-0.02436195,0.0002095903
256,620,0.94513129,3.26397270,23.38138748,0.34643394,0.0001590475
256,621,0.56365806,3.53504001,24.06356182,0.44619749,0.0002819586
256,622,0.53376725,3.13499468,21.70490299,-0.12867371,0.0001141832
256,623,0.67457036,3.56306529,19.25917325,0.04417601,0.0000449645
256,624,0.76388536,2.61015989,19.83941406,0.42822003,0.0002345822
256,625,0.55688037,2.43250752,23.21838895,0.00174328,0.0002655169
256,626,0.88980226,2.95448810,21.88686498,-0.10788226,0.0000621600
256,627,0.74118087,2.19525095,19.23362058,0.04630085,0.0002641824
256,628,0.87918508,2.73341658,22.99988127,-0.24226985,0.0002630824
256,629,0.99004786,2.34761369,19.83797063,-0.36828904,0.0001403639
256,630,0.92171849,2.84499679,20.78384360,-0.08870339,0.0001577571
256,631,0.59656415,3.85204316,21.54003549,0.10112279,0.0000840837
256,632,0.50628876,2.52183000,21.65079865,0.48100919,0.0001001926
256,633,0.62741711,3.35777107,19.22816581,0.45207915,0.0002207078
256,634,0.58232258,2.89409717,23.77522749,0.49142263,0.0002879715
256,635,0.71014981,3.74055859,22.90959855,0.08414218,0.0001323804
256,636,0.86162003,3.37973247,19.78105200,-0.27463404,0.0002863888
256,637,0.96060420,2.71974934,19.44700431,0.11615040,0.0000953107
256,638,0.76482175,3.45727066,19.53857893,0.00626179,0.0001522315
256,639,0.53057705,3.69193429,24.90071183,0.12105724,0.0001215732
256,640,0.94596427,3.12698113,22.33225114,-0.15153392,0.0001237981
256,641,0.62896909,2.51637300,23.71218768,-0.07628258,0.0014073590
256,642,0.77799245,2.42212342,20.06329398,0.48568045,0.0000976621
256,643,0.57917841,2.49278941,24.34791429,-0.11356005,0.0002210234
256,644,0.81290305,3.17844900,24.55725662,0.17865844,0.0000944243
256,645,0.68011531,3.04803478,22.51770278,0.15202518,0.0001241482
256,646,0.82115552,2.22560233,24.03698106,-0.48410838,0.0001864669
256,647,0.53224209,3.17471025,20.54691349,0.42722396,0.0003813812
256,648,0.55274399,2.50301412,23.02874409,0.43655649,0.0001047953
256,649,0.72135255,2.29033267,24.84900544,-0.13146189,0.0001238395
256,650,0.87099477,3.50976030,19.29559321,0.07934938,0.0001337614
256,651,0.79877301,3.18925478,23.41673198,0.28700088,0.0000993111
256,652,0.80355433,3.26862688,19.46262480,-0.15087823,0.0001797008
256,653,0.76222936,3.23409406,19.61322217,-0.27588264,0.0003148449
256,654,0.56552492,3.06041191,20.69091551,-0.38372243,0.0001945105
256,655,0.90098060,2.39620271,19.46956123,-0.33553050,0.0004513193
256,656,0.96321352,3.04083885,21.41979877,0.04281650,0.0002511915
256,657,0.72710312,3.02606540,21.64752713,0.26155496,0.0003895820
256,658,0.82489197,3.37244196,20.47493977,-0.38596138,0.0002014955
256,659,0.66007308,2.58498773,24.68551500,0.17607662,0.0001280401
256,660,0.99139417,2.28958737,24.63850468,0.46849633,0.0001986075
256,661,0.82174023,2.60346808,22.66182233,-0.32015164,0.0002237933
256,662,0.95039473,2.19226727,21.61476641,-0.26889603,0.0004674989
256,663,0.82489296,2.90840883,23.33759316,-0.16722197,0.0005288606
256,664,0.76292085,3.23838775,21.82980987,-0.19776086,0.0002142624
256,665,0.66652703,2.77554673,21.86094879,-0.32664284,0.0002017016
256,666,0.89027947,2.18995391,23.41248197,0.17855561,0.0001268423
256,667,0.77416275,3.76426436,23.47608301,-0.37072905,0.0000985446
256,668,0.77305023,2.07439030,19.04764879,-0.24734963,0.0004385769
256,669,0.63797427,3.52488158,23.38641744,0.11685772,0.0005621775
256,670,0.51651286,2.31574967,21.92244358,0.25210838,0.0003407642
256,671,0.95665191,2.03984663,24.51221130,-0.45609451,0.0002073568
256,672,0.74725373,2.71968821,20.99305777,-0.13300749,0.0004419520
256,673,0.80700403,3.07451706,21.53982351,0.23895135,0.0001712733
256,674,0.75052511,2.04960267,19.93274333,-0.48761624,0.0002143772
256,675,0.61908911,2.84900648,24.89615584,-0.02649453,0.0003872791
256,676,0.91661197,3.73271390,20.16066432,-0.11411967,0.0007773767
256,677,0.66351759,2.01931942,21.05000629,0.20153624,0.0001311216
256,678,0.96574569,3.34715300,23.82382557,0.07642335,0.0003295620
256,679,0.70776561,3.25384320,25.02627057,0.35719958,0.0004164634
256,680,0.70879949,3.32587774,23.09223697,-0.32345679,0.0002518175
256,681,0.62133782,3.15438524,20.56401173,-0.26514438,0.0003768171
256,682,0.51453495,2.64269044,20.56331545,-0.41810499,0.0004126640
256,683,0.86678758,3.25257449,19.24050165,0.30235926,0.0006706827
256,684,0.95297682,2.58341541,20.10621738,0.44512371,0.0002745413
256,685,0.88635420,2.68172708,19.11365488,0.09564274,0.0000727559
256,686,0.53108960,3.46215556,24.27446755,-0.31250651,0.0003560392
256,687,0.70561472,3.11557781,21.19224671,-0.18905997,0.0008180634
256,688,0.74450501,2.49169608,24.71373947,-0.44689458,0.0001665792
256,689,0.50567121,2.48258690,24.45668578,0.00342983,0.0001817841
